Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
1356PRBK-T,DS,,"(4/4) TOY BOX (UNDER),3-PC, BLK",HMLG,50.04(Promotional Price),1,,,VCST,74.8,2.7698,1,XY-18
1356PRW-R,DS,TBDS,"(4/4) TWIN/FULL TRUNDLE (UNDER), WHT",HMLG,90.04(Unit Price),0,,,VCST,55,4.0421,1,XY-18
1356PRW-T,DS,,"(4/4) TOY BOX (UNDER),3-PC, WHT",HMLG,90.04(Unit Price),0,,,VCST,74.8,2.73,1,XY-18
1356TBK-1,DS,,"(1/3) TWIN HDBD, BLACK FIN.",HMLG,31.88(Promotional Price),1,,,VCST,30.8,3.4696,1,XY-17
1356TBK-1HB,DS,,TWIN HEADBOARD,HMLG,82.00(Unit Price),0,,,VCST,30.8,3.47,1,XXB-118
1356TBK-2,DS,,"(2/3) TWIN FTBD, BLACK FIN.",HMLG,35.06(Promotional Price),1,,,VCST,11.22,1.7462,1,XY-17
1356TBK-3,DS,,"(3/3) TWIN RL & SL, BLACK FIN.",HMLG,28.06(Promotional Price),0,,,VCST,28.6,1.3429,1,XY-17
1356TC-1,DS,,"(1/3) TWIN HDBD, CHERRY",HMLG,45.88(Promotional Price),1,,,VCST,30.8,3.4696,1,XY-14
1356TC-2,DS,,(2/3) TWIN FTBD,HMLG,40.06(Unit Price),1,,,VCST,11.22,1.7462,1,XY-14
1356TC-3,DS,,(3/3) TWIN RL & SL,HMLG,29.06(Promotional Price),0,,,VCST,28.6,1.3429,1,XY-14
1356TPRW-1,DS,,"(1/4) TWIN CAPTAIN'S HDBD, WHT",HMLG,79.88(Unit Price),0,,,VCST,26.4,3.4696,1,XY-18
1356TPRW-2,DS,,"(2/4) TWIN CPTN'S FTBD & SL,WHT",HMLG,70.04(Unit Price),0,,,VCST,33,3.36,1,XY-18
1356TPRW-3,DS,,"(3/4) TWIN CAPTAIN'S RL, WHT",HMLG,39.04(Unit Price),1,,,VCST,19.8,1.3228,1,XY-18
1356TW-1,DS,,"(1/3) TWIN HDBD, WHITE FIN.",HMLG,35.88(Promotional Price),0,,,VCST,30.8,3.4696,1,XY-15
1356TW-2,DS,,"(2/3) TWIN FTBD, WHITE FIN.",HMLG,29.06(Promotional Price),4,,,VCST,11.22,1.7462,1,XY-15
1356TW-3,DS,,"(3/3) TWIN RL & SL, WHITE FIN.",HMLG,30.06(Promotional Price),1,,,VCST,28.6,1.3429,1,XY-15
1356W-1,DS,,"(1/3) QUEEN HDBD, WHITE FIN.",HMLG,79.88(Unit Price),0,,,VCST,39.6,4.8833,1,XB-104
1356W-15,DS,,WRITING DESK,HMLG,175.00(Unit Price),0,,,VCST,125.4,9.53,1,XY-15
1356W-1HB,DS,,QUEEN / FULL HEADBOARD,HMLG,92.00(Unit Price),0,,,VCST,39.6,4.88,1,XXB-118
1356W-2,DS,,"(2/3) QUEEN FTBD, WHITE FIN.",HMLG,50.06(Unit Price),9,,,VCST,15.4,2.5659,1,XB-104
1356W-3,DS,,"(3/3) QUEEN RL & SL, WHITE FIN.",HMLG,39.06(Unit Price),0,,,VCST,31.9,1.4302,1,XB-104
1356W-4,DS,,"NIGHT STAND, WHITE",HMLG,44.00(Promotional Price),0,,,VCST,37.4,7.1283,1,XB-104
1356W-5,DS,,DRESSER,HMLG,195.00(Unit Price),0,,,VCST,105.16,24.6,1,XB-104
1356W-6,DS,,MIRROR,HMLG,5.00(Promotional Price),0,,,VCST,31.9,4.1108,1,XB-104
1356W-9,DS,,CHEST,HMLG,119.00(Promotional Price),0,,,VCST,91.3,21.4,1,XB-104
1357-5,DS,,"DRESSER, DRK ESPRESSO",HMLG,,0,,,VCST,143.65,25.8,1,
1357K-1EK,DS,,"(1/2) EK HDBD & FTBD, P/U",HMLG,214.88(Unit Price),0,,,VCST,105.85,19.8,1,
1377-40,DS,,SERVER,HMLG,,0,,,VEMV,152.8,28.8,1,
1379-36,DS,,CNTR HGHT TABLE,HMLG,,0,,,VCGV,108.48,11.9,1,
1385-11,DS,,TV CHEST,HMLG,135.00(Promotional Price),0,,,VSVC,144.1,27.1,1,XB-21
1385F-1,DS,,(1/3) FULL HDBD,HMLG,144.88(Unit Price),0,,,VSVC,89.1,16,1,B-21
1385F-2,DS,,(2/3) FULL FTBD,HMLG,104.06(Unit Price),0,,,VSVC,59.4,7,1,B-21
1385F-3,DS,,(3/3) FULL RL & SL,HMLG,40.06(Unit Price),0,,,VSVC,35.2,2.3,1,B-21
1386DNC,DS,,"(1/2) DAYBED ARMS, DRK CHERRY",HMLG,139.88(Unit Price),0,,,VSVC,48.22,7.45,1,XY-32
1386DNC-1,DS,,(2/2) DAYBED BACK PANEL,HMLG,85.12(Unit Price),0,,,VSVC,86.04,10.1,1,XY-32
1386FPPNC-1,DS,,"(1/4) FULL POSTER HDBD, D.CHRY",HMLG,129.88(Unit Price),0,,,VSVC,55,12.9,1,XY-34
1386FPPNC-3CP,DS,,"(4/4) FULL CANOPY KIT, D.CHRY",HMLG,29.04(Unit Price),0,,,VSVC,9.9,1.2,1,XY-34
1386TPPNC-1,DS,,"(1/4) TWIN POSTER HDBD, D.CHRY",HMLG,110.88(Unit Price),0,,,VSVC,47.3,10.2,1,XY-34
1386TPPNC-2,DS,,"(2/4) TWIN POSTER FTBD, D.CHRY",HMLG,109.04(Unit Price),0,,,VSVC,37.4,5.7,1,XY-34
1386TPPNC-3,DS,,"(3/4) TWIN POSTER RL&SL, D.CHRY",HMLG,40.04(Unit Price),0,,,VSVC,28.6,2.1,1,XY-34
1386TPPNC-3CP,DS,,"(4/4) TWIN CANOPY KIT, D.CHRY",HMLG,29.04(Unit Price),0,,,VSVC,9.9,1.2,1,XY-34
1390-102,DS,,LEG DINING TABLE,HMLG,263.00(Promotional Price),0,,,VJLF,206.8,19.8,1,XD-5
1390-4,DS,,NIGHT STAND,HMLG,129.00(Promotional Price),0,,,VJLF,111,14,1,XB-15
1390-40,DS,,SERVER,HMLG,199.00(Promotional Price),0,,,VJLF,239.11,28.2,1,XD-6
1390-50,DS,,(1/2) HUTCH,HMLG,199.00(Promotional Price),0,,,VJLF,271.2,53.8,1,XD-5
1390-55,DS,,(2/2) BUFFET,HMLG,100.00(Promotional Price),0,,,VJLF,232.47,29.7,1,XD-5
1390-6,DS,TBDS,MIRROR,HMLG,8.00(Promotional Price),0,,,VJLF,83,7.8042,1,XB-15
1390-7,DS,,(1/2) ARMOIRE TOP,HMLG,599.00(Promotional Price),0,,,VJLF,225.83,46.2,1,XB-15
1390-76,DS,,"(1/2) RD/OVAL TBL TOP,16IN LEAF",HMLG,284.88(Unit Price),0,,,VJLF,188.19,19.1,1,XD-6
1390-76B,DS,,(2/2) PEDESTAL TABLE BASE,HMLG,224.12(Unit Price),0,,,VJLF,75.27,13.1,1,XD-6
1390-8,DS,,(2/2) ARMOIRE BASE,HMLG,209.12(Promotional Price),0,,,VJLF,136.16,24.3,1,XB-15
1390-9,DS,,CHEST,HMLG,279.00(Promotional Price),0,,,VJLF,209,33.3969,1,XB-15
1390A,DS,,ARM CHAIR,HMLG,85.00(Promotional Price),0,,,VJLF,42,4.92,2,XD-5
1390LP-1,DS,,(1/3) QUEEN PANEL HDBD,HMLG,189.88(Promotional Price),0,,,VJLF,118.44,12.5,1,XB-15
1390LP-2,DS,,(2/3) QUEEN LOW PROFILE FTBD,HMLG,95.06(Promotional Price),0,,,VJLF,59.77,7.0276,1,XB-15
1390LP-3,DS,,"(3/3) QUEEN RL & SL, PANEL",HMLG,94.06(Promotional Price),0,,,VJLF,71.95,4.34,1,XB-15
1390LPK-1,DS,,(1/3) EK/CK PANEL HDBD,HMLG,249.88(Promotional Price),0,,,VJLF,136.16,14.9,1,XB-15
1390LPK-2,DS,,(2/3) EK/CK PANEL FTBD,HMLG,122.06(Promotional Price),0,,,VJLF,73.06,8.758,1,XB-15
1390S,DS,,SIDE CHAIR,HMLG,35.00(Promotional Price),0,,,VJLF,36,4.92,2,XD-5
1393BK-31,DS,,"3PC PACK OCCASIONAL TABLE SET, BLACK",HMLG,145.00(Promotional Price),0,,,MCLT,125.97,8.7,1,XXT-72
1393BK-78,DS,,"DINING TABLE, SOLID TOP, BUTTERFLY LEAF",HMLG,193.00(Unit Price),0,,,MCCS,127.6,10.8,1,XD-45
1393W-24,DS,,COUNTER HEIGHT CHAIR,HMLG,47.00(Unit Price),0,,,MCCS,22.14,2.6,2,XD-44
1393W-36,DS,,"COUNTER HEIGHT TABLE, SOLID TOP, BTRFLY LEAF",HMLG,209.00(Unit Price),0,,,MCCS,127.6,12.5,1,XD-44
1393W-48,DS,,"(1/2) DNNG TABLE TOP, 48RD, WHT",HMLG,99.88(Unit Price),0,,,MCCS,61.99,6.36,1,XD-44
1393W-48B,DS,,"(2/2) DNNG TABLE BASE, WHT/CHRY",HMLG,73.12(Unit Price),0,,,MCCS,23.24,1.41,1,XD-44
1393W-50,DS,,CURIO,HMLG,269.00(Unit Price),0,,,MCSH,125.4,33.1,1,XD-43
1393W-78,DS,,"DINING TABLE, SOLID TOP, BUTTERFLY LEAF",HMLG,193.00(Unit Price),0,,,MCCS,127.6,10.8,1,XD-43
1393WS,DS,,SIDE CHAIR,HMLG,45.00(Unit Price),0,,,MCCS,21.45,2.47,2,XD-43
1394-04,DS,,END TABLE,HMLG,85.00(Promotional Price),0,,,VJLF,47.6,4.99,1,XT-55
1394-05,DS,,SOFA TABLE,HMLG,165.00(Unit Price),0,,,VJLF,61.99,6.7,1,XT-55
1394-14,DS,TBDS,VANITY STOOL,HMLG,69.00(Unit Price),0,,,VJLF,0,2.63,1,
1394-15,DS,,(4) VANITY DESK & MIRROR,HMLG,539.00(Unit Price),0,,,VJLF,0,36.8,1,
1394-30,DS,,COCKTAIL TABLE,HMLG,115.00(Promotional Price),0,,,VJLF,77.49,8.67,1,XT-55
1394-50,DS,,(1/2) HUTCH,HMLG,619.88(Unit Price),0,,,VJLF,265.68,58.9,1,XD-14
1394-55,DS,,(2/2) BUFFET,HMLG,369.12(Unit Price),1,,,VJLF,189.29,33,1,XD-14
1394A,DS,,"ARM CHAIR, BI-CAST LEATHER",HMLG,130.00(Unit Price),1,,,VJLF,34.8,4.63,2,XD-14
1394KWW-1CK,DS,TBDS,"(1/3) CK HDBD, PEARL BNDD LTHR",HMLG,,0,,,VJLF,176,39.5,1,
1394KWW-1EK,DS,TBDS,"(1/3) EK HDBD, PEARL BNDD LTHR",HMLG,,0,,,VJLF,200.2,41.5,1,
1394KWW-2CK,DS,,"(2/3) CK FTBD, BISQUE FIN",HMLG,,0,,,VJLF,99,17.2,1,
1394KWW-2EK,DS,,"(2/3) EK FTBD, BISQUE FIN",HMLG,,0,,,VJLF,110,18.1,1,
1394KWW-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VJLF,77,6.26,1,
1394KWW-3EK,DS,,(3/3) EK RL & SL,HMLG,,0,,,VJLF,77,6.21,1,
1394N-11,DS,TBDS,"TV CHEST, MARBLE TOP",HMLG,379.00(Unit Price),0,,,VJLF,187,30.9,1,B-5
1394N-14,DS,,VANITY STOOL,HMLG,69.00(Unit Price),0,,,VJLF,0,2.63,1,
1394N-15,DS,,(4) VANITY DESK & MIRROR,HMLG,539.00(Unit Price),0,,,VJLF,0,36.8,1,
1394N-5,DS,TBDS,"DRESSER, MARBLE INSERT",HMLG,339.00(Promotional Price),0,,,VJLF,248.6,46.8,1,B-5
1394N-6,DS,TBDS,MIRROR,HMLG,75.00(Promotional Price),0,,,VJLF,63.8,7.62,1,B-5
1394N-9,DS,,"CHEST, MARBLE INSERT",HMLG,399.00(Unit Price),0,,,VJLF,209,38.796,1,B-5
1394WW-1,DS,,"(1/3) QN HDBD, PEARL BNDD LTHR",HMLG,,0,,,VJLF,145.2,33.3,1,
1394WW-11,DS,,"TV CHEST, MARBLE TOP",HMLG,349.00(Unit Price),0,,,VJLF,187,30.8,1,
1394WW-2,DS,,"(2/3) QN FTBD, BISQUE FIN",HMLG,,0,,,VJLF,85.8,14.8,1,
1394WW-3,DS,,(3/3) QN RL & SL,HMLG,,0,,,VJLF,74.8,5.96,1,
1394WW-4,DS,,"NIGHT STAND, MARBLE TOP",HMLG,249.00(Unit Price),0,,,VJLF,114.4,17.2,1,
1394WW-5,DS,,"DRESSER, MARBLE INSERT",HMLG,499.00(Unit Price),0,,,VJLF,248.6,46.8,1,
1394WW-6,DS,,MIRROR,HMLG,113.00(Unit Price),0,,,VJLF,63.8,7.62,1,
1394WW-9,DS,,"CHEST, MARBLE TOP",HMLG,359.00(Unit Price),0,,,VJLF,209,38.8,1,
1399-24BH,DS,,"48""L COUNTER HEIGHT BENCH",HMLG,90.00(Unit Price),0,,,MCGR,34.32,3.1,1,
1399-36,DS,,"CNTR HGHT TBL, 12in BTRFLY LEAF",HMLG,239.00(Unit Price),0,,,MCGR,165,17,1,
1399-36XLB,DS,TBDS,(2/2) CNTR HGHT TRESTLE TBL BSE,HMLG,43.12(Promotional Price),0,,,MCGR,63.16,4.47,1,XXD-61
1399-90B,DS,,(2/2) DINING TBL TRESTLE BASE,HMLG,74.12(Unit Price),0,,,MCGR,39.18,2.17,1,XXD-62
1399S,DS,,SIDE CHAIR,HMLG,25.00(Promotional Price),0,,,MCGR,19.03,2.34,2,XXD-62
1401-6,DS,,MIRROR,HMLG,,0,,,VSVC,64.09,8.25,1,
1401K-3CK,DS,,(3/3) CK RL & SL,HMLG,40.06(Unit Price),0,,,VSVC,56.35,3.09,1,
14020-12B,DS,,"66"" TV STAND",HMLG,199.00(Promotional Price),0,,,VSVC,208,33,1,XH-2
14020-12T,DS,,ENTERTAINMENT UNIT TOP,HMLG,249.88(Unit Price),0,,,VSVC,170,20.0047,1,XH-2
1402-04,DS,,END TABLE,HMLG,119.00(Unit Price),0,,,VSVC,51,6,1,XXT-30
1402-11,DS,,TV CHEST,HMLG,165.00(Promotional Price),0,,,VSVC,165,30,1,XB-97
1402-2,DS,,(2/3) QUEEN PANEL FB,HMLG,77.06(Promotional Price),0,,,VSVC,78,11.8,1,B-107
1402-30,DS,,COCKTAIL TABLE,HMLG,139.00(Unit Price),0,,,VSVC,86,11,1,XXT-30
1402-40,DS,,SERVER,HMLG,409.00(Unit Price),0,,,VSVC,253,47,1,XXD-19
1402-84,DS,,DINING TABLE,HMLG,279.00(Unit Price),0,,,VSVC,194.7,19,1,XXD-19
1402A,DS,,ARM CHAIR,HMLG,85.00(Unit Price),0,,,VSVC,38.5,5.59,2,XXD-19
1402S,DS,,SIDE CHAIR,HMLG,75.00(Unit Price),0,,,VSVC,32.61,4.85,2,XXD-19
1402W-4,DS,TBDS,NIGHT STAND,HMLG,75.00(Promotional Price),0,,,VSVC,81.4,13.2,1,XB-99
1402W-5,DS,TBDS,DRESSER,HMLG,179.00(Promotional Price),0,,,VSVC,211.2,40,1,XB-99
1402W-9,DS,,CHEST,HMLG,169.00(Promotional Price),0,,,VSVC,170.5,32.3,1,XB-99
1403-3,DS,,(3/3) QUEEN RL & SL,HMLG,35.06(Unit Price),0,,,VSVC,42.06,2.5,1,
1403-5,DS,,DRESSER,HMLG,,0,,,VSVC,215.6,36.3,1,
1403-6,DS,,MIRROR,HMLG,,0,,,VSVC,57.2,8.5,1,
1403-9,DS,,CHEST,HMLG,,0,,,VSVC,168.26,28,1,
1403K-1,DS,,(1/3) CK/EK HB,HMLG,,0,,,VSVC,132,15.2,1,
1403K-3CK,DS,,(3/3) CK RL & SL,HMLG,41.06(Unit Price),0,,,VSVC,45.38,3.3,1,
1404S,DS,,\SIDE CHAIR,HMLG,80.00(Unit Price),0,,,CJRF,24.31,4.5,2,
1405-1,DS,,"(1/3) Q HDBD, BONDED LEATHER",HMLG,259.88(Unit Price),0,,,CJRF,90.61,14.1,1,
1405-2,DS,,(2/3) QUEEN FTBD,HMLG,,0,,,CJRF,44.2,4.94,1,
1405-3,DS,,(3/3) QUEEN RL & SL,HMLG,,0,,,CJRF,68.51,6.71,1,
1405-4,DS,,NIGHT STAND,HMLG,,0,,,CJRF,97.24,16.6,1,
1405-5,DS,,DRESSER,HMLG,,0,,,CJRF,221,43.1,1,
1405-55,DS,,(2/2) BUFFET,HMLG,,0,,,CJRF,187.85,34.2,1,
1405-6,DS,,MIRROR,HMLG,,0,,,CJRF,57.46,7.77,1,
1405-72,DS,,"(1/2) PDSTL DNG TBL TOP,DRP-LEF",HMLG,,0,,,CJRF,148.07,9.19,1,
1405-72B,DS,,(2/2) PDSTL DNNG TABLE BASE,HMLG,,0,,,CJRF,103.87,15.2,1,
1405K-1CK,DS,,"(1/3) CK HDBD, BONDED LEATHER",HMLG,,0,,,CJRF,103.87,17.7,1,
1405K-1EK,DS,,"(1/3) EK HDBD, BONDED LEATHER",HMLG,419.88(Unit Price),0,,,CJRF,110.5,18.7,1,
1405S,DS,,\SIDE CHAIR,HMLG,,0,,,CJRF,26.52,4.42,2,
1410-24S1,DS,,"\CNTR HGHT CHAIR, WOOD RAIL",HMLG,59.00(Unit Price),0,,,CJLZ,21.58,2.84,2,
1410-24S2,DS,,"\CNTR HGHT CHAIR, HOLE",HMLG,59.00(Unit Price),0,,,CJLZ,21.58,2.84,2,
1410-36,DS,,"(1/2) CNTR HGHT TBL TOP,18""LEAF",HMLG,,0,,,CJLZ,106.27,8.8,1,
1410-36B,DS,,(2/2) CNTR HGHT TABLE BASE,HMLG,,0,,,CJLZ,68.63,10.1,1,
1410-48B,DS,,(2/2) TABLE BASE,HMLG,159.12(Unit Price),1,,,CJLZ,19.92,3.13,1,
1410-92B,DS,,(2/2) DINING TABLE BASE,HMLG,,0,,,CJHB,86.19,13,1,
1410-94,DS,,"LEG DINING TABLE, 2-16in LEAVES",HMLG,,0,,,CJHB,181.54,16.2,1,
1410-S1,DS,,"\SIDE CHAIR, WOOD RAIL, WHITE",HMLG,,0,,,CJHB,19.92,3.07,2,
1410-S1BR,DS,,"\SIDE CHAIR, DRK BRWN PU, WD RAIL",HMLG,,0,,,CJHB,0,3.07,2,
1410-S2,DS,,"\SIDE CHAIR, HOLE, WHITE",HMLG,59.00(Unit Price),0,,,CJLZ,19.92,3.07,2,
1412-3,DS,,(3/3) QUEEN RL & SL,HMLG,,0,,,VJHW,48.4,3.21,1,
1412-5,DS,,DRESSER,HMLG,,0,,,VJHW,181.5,33.4,1,
1412-6,DS,,MIRROR,HMLG,,0,,,VJHW,42.9,5.09,1,
1412-9,DS,,CHEST,HMLG,159.00(Unit Price),0,,,VJHW,149.6,27.3,1,
1412K-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VJHW,57.2,3.78,1,
1412PLK-3CK,DS,,(3/3) CK PLTFRM RL & SL,HMLG,80.06(Unit Price),1,,,VJHW,80.3,5.38,1,
1415-4,DS,,NIGHT STAND,HMLG,,0,,,VJHD,53.13,7.87,1,
1415-5,DS,,DRESSER,HMLG,,0,,,VJHD,146.12,26.7,1,
1415-6,DS,,MIRROR,HMLG,,0,,,VJHD,26.56,2.66,1,
1415-9,DS,,CHEST,HMLG,,0,,,VJHD,119.55,20.6,1,
1415K-1CK,DS,,"(1/2) CK STRG HDBD/FTBD, PLTFM",HMLG,,0,,,VJHD,225.82,36.9,1,
1415K-1EK,DS,,"(1/2) EK STRG HDBD/FTBD, PLTFM",HMLG,,0,,,VJHD,232.47,38.7,1,
1415K-3EK,DS,,"(2/2) EK RL & SL, PLTFM",HMLG,,0,,,VJHD,99.63,6.21,1,
1418K-3CK,DS,,(3/7) CK RL & SL               MEZZ,HMLG,44.02(Unit Price),0,,,VJLF,50.6,2.87,1,
1419-04,DS,,END TABLE,HMLG,75.00(Unit Price),0,,,VCGT,30.8,2.64,1,
1419-3,DS,,(3/3) QUEEN RL & SL,HMLG,54.06(Unit Price),0,,,VCPV,68.51,4.12,1,
1419-30,DS,,COCKTAIL TABLE,HMLG,95.00(Unit Price),0,,,VCGT,44.88,4.64,1,
1419-5,DS,,DRESSER,HMLG,175.00(Unit Price),0,,,VCPV,165.75,30.3,1,
1419RFS,DS,,\SIDE CHAIR,HMLG,,0,,,VCGT,0,3.26,2,
1419S,DS,,\SIDE CHAIR,HMLG,,0,,,VCGT,22.44,3.26,2,
1422-1,DS,,(1/3) QUEEN HDBD,HMLG,55.88(Promotional Price),0,,,VCVH,66,7.5,1,XB-102
1422-10,DS,,DOOR CHEST,HMLG,299.00(Unit Price),0,,,VCVH,210.33,36.1,1,
1422-11,DS,,TV CHEST,HMLG,,0,,,VCVH,122.1,23,1,
1422-2,DS,,(2/3) QUEEN FTBD,HMLG,55.06(Promotional Price),0,,,VCVH,50.6,6.4,1,XB-102
1422-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,28.06(Promotional Price),0,,,VCVH,29.7,1.7,1,XB-102
1422-4,DS,,NIGHT STAND,HMLG,48.00(Promotional Price),0,,,VCVH,79.2,11.8,1,XB-102
1422-5,DS,,DRESSER,HMLG,129.00(Promotional Price),0,,,VCVH,185.9,34.2,1,XB-102
1422-9,DS,,CHEST,HMLG,149.00(Promotional Price),0,,,VCVH,151.8,27.2,1,XB-102
1422K-1CK,DS,,(1/3) CK HDBD,HMLG,134.88(Unit Price),0,,,VCVH,80.8,9.3,1,XB-102
1422K-2CK,DS,,(2/3) CK FTBD,HMLG,104.06(Unit Price),0,,,VCVH,61.99,7.9,1,XB-102
1425K-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VEMV,46.49,1.89,1,
1427A,DS,,\ARM CHAIR,HMLG,,0,,,VEMV,22.14,3.55,2,
1437-1,DS,,"(1/3) QUEEN HDBD, BI-CAST LTHR",HMLG,,0,,,VUPC,159.12,18.9,1,
1437-120,DS,,"DINING TABLE, 2*18in LEAVES",HMLG,439.00(Unit Price),0,,,VUPC,194.48,30.8,1,
1437-2,DS,,(2/3) QUEEN FTBD,HMLG,,0,,,VUPC,88.4,13,1,
1437-5,DS,,DRESSER,HMLG,,0,,,VUPC,232.05,38.3,1,
1437-55,DS,,(2/2) BUFFET,HMLG,,0,,,VUPC,201.11,36.5,1,
14379-3,DS,,"SOFA, ALL LEATHER              SOFA",HMLG,,0,,,CUWM,187.85,72.5,1,
1437A,DS,,"\ARM CHAIR, BONDED LEATHER",HMLG,150.00(Unit Price),0,,,VUPC,33.15,5.84,2,
1437K-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VUPC,57.46,3.64,1,
1437S,DS,,"\SIDE CHAIR, BONDED LEATHER",HMLG,140.00(Unit Price),0,,,VUPC,32.04,5.84,2,
1440-1,DS,,(1/2) QUEEN SL HDBD & FTBD,HMLG,,0,,,MCKS,35.42,4.66,1,
1440-3,DS,,(2/2) QUEEN RAILS & SLATS,HMLG,29.12(Unit Price),0,,,MCKS,26.56,1.27,1,
1440-4,DS,,NIGHT STAND,HMLG,71.00(Unit Price),0,,,MCKS,39.6,7.77,1,
1440-5,DS,,DRESSER,HMLG,174.00(Unit Price),0,,,MCKS,114.4,28,1,
1440-6,DS,,MIRROR,HMLG,28.00(Unit Price),0,,,MCKS,26.4,1.48,1,
1440-9,DS,,CHEST,HMLG,167.00(Unit Price),0,,,MCKS,94.82,23.6,1,
1440F-1,DS,,(1/2) FULL SL HDBD & FTBD,HMLG,,0,,,MCKS,32.12,4.48,1,
1440F-3,DS,,(2/2) FULL RAILS & SLATS,HMLG,,0,,,MCKS,24.2,1.17,1,
1440K-1CK,DS,,(1/2) CK SL HDBD & FTBD,HMLG,85.88(Unit Price),0,,,MCKS,42.28,5.83,1,
1440K-1EK,DS,,(1/2) EK SL HDBD & FTBD,HMLG,139.88(Unit Price),0,,,MCKS,45.82,5.97,1,
1440K-3CK,DS,,(2/2) CK RAILS & SLATS,HMLG,,0,,,MCKS,34.75,2.15,1,
1440K-3EK,DS,,(2/2) EK RAILS & SLATS,HMLG,,0,,,MCKS,35.42,1.8,1,
1440PU-1,DS,,"(1/2) QUEEN SL HDBD & FTBD, P/U",HMLG,95.88(Unit Price),0,,,MCKS,38.5,5.62,1,
1440PUF-1,DS,,"(1/2) FULL SL HDBD & FTBD, P/U",HMLG,89.88(Unit Price),0,,,MCKS,36.75,5.05,1,
1440PUK-1CK,DS,,"(1/2) CK SL HDBD & FTBD, P/U",HMLG,,0,,,MCKS,42.28,6.53,1,
1440PUK-1EK,DS,,"(1/2) EK SL HDBD & FTBD, P/U",HMLG,95.88(Unit Price),0,,,MCKS,49.5,8.79,1,
1464C-11,DS,,TV CHEST,HMLG,425.00(Unit Price),0,,,VSVC,243.1,38.5,1,XXB-14
1464C-6,DS,,MIRROR,HMLG,108.00(Unit Price),0,,,VSVC,54.14,8.56,1,XXB-14
1464C-9,DS,,CHEST,HMLG,425.00(Unit Price),0,,,VSVC,228.8,36.7,1,XXB-14
1464KC-3CK,DS,,(3/3) CK RL & SL,HMLG,80.06(Unit Price),7,,,VSVC,51.93,2.9,1,XXB-14
1464KC-3EK,DS,,(3/3) EK RL & SL,HMLG,80.06(Unit Price),0,,,VSVC,49.72,3.12,1,XXB-14
1465C-1,DS,,"(1/3) QUEEN HDBD, DIAMOND      MEZZ",HMLG,,0,,,CSCV,118,10.5,1,
1465C-2,DS,,"(2/3) QUEEN FTBD, DIAMOND      MEZZ",HMLG,39.06(Unit Price),0,,,CSCV,46,4.86,1,
1465C-3,DS,,(3/3) QUEEN RL & SL            MEZZ,HMLG,30.06(Unit Price),0,,,CSCV,44,3.65,1,
1465KC-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,CSCV,48.62,4.3,1,
1471-4,DS,,NIGHT STAND,HMLG,,0,,,VJRO,48.62,10,1,
1471-5,DS,,DRESSER,HMLG,,0,,,VJRO,130.39,32.1,1,
1471K-3EK,DS,,(3/3) EK RL & SL,HMLG,,0,,,VJRO,33,1.68,1,
1472-1,DS,,(1/3) QUEEN HDBD,HMLG,55.88(Unit Price),0,,,VJRO,41.99,5.5,1,
1472-2,DS,,(2/3) QUEEN FTBD,HMLG,34.06(Unit Price),2,,,VJRO,17.68,3.9,1,
1474-11,DS,,TV CHEST,HMLG,99.00(Unit Price),0,,,MCKS,97.24,21.6,1,
1475-1,DS,,(1/2) QUEEN HDBD & FTBD,HMLG,,0,,,MCKS,55.25,12.5,1,
1475-6,DS,,MIRROR,HMLG,,0,,,MCKS,24.31,3.15,1,
1475K-1CK,DS,,(1/2) CK HDBD & FTBD,HMLG,119.88(Unit Price),0,,,MCKS,59.67,14.7,1,
1477-4,DS,,"NIGHT STAND, BLK FIN           MEZZ",HMLG,,0,,,MCTE,40.88,8.65,1,
1477-5,DS,,"DRESSER, BLK FIN               MEZZ",HMLG,,0,,,MCTE,119.56,27.8,1,
1477-6,DS,,"MIRROR, BLK FIN                MEZZ",HMLG,,0,,,MCTE,20.73,1.94,1,
1477-9,DS,,"CHEST, BLK FIN                 MEZZ",HMLG,,0,,,MCTE,101.88,24.2,1,
1477K-1EK,DS,,(1/2) EK HDBD & FTBD           MEZZ,HMLG,,0,,,MCTE,83.09,6.11,1,
1483,DS,,BIRD CAGE WINE RACK               X,HMLG,,0,,,1M,30,2.3,1,
151K-3CK,DS,,(3/3) CK RAILS & SLATS,HMLG,100.06(Unit Price),23,,,2,65.2,6,1,
152C-7,DS,,(1/2) ARMOIRE TOP                 X,HMLG,,0,,,2,238.68,56.1,1,
156-4,DS,,NIGHT STAND,HMLG,99.00(Unit Price),0,,,2,123.8,17.7,1,
1589NF-04,DS,,"END TBL W/SHELF, ANT. WHITE",HMLG,,0,,,CUWM,63.8,5.48,1,
1589NF-05,DS,,"SOFA TBL W/SHELF, ANT. WHITE",HMLG,,0,,,CUWM,79.2,8.07,1,
